"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES.confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","version","lastUpdated","status","reviewNotes","review"
"SMKG06C","SMKG06C_cat3_1","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG06C, cchs2005_p::SMKEG06C, [SMKG06C]","","cat","1","3","3 to 5 years","3 to 5 years","years","1","3 to 5 years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG06C","SMKG06C_cat3_2","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG06C, cchs2005_p::SMKEG06C, [SMKG06C]","","cat","2","3","6 to 10 years","6 to 10 years","years","2","6 to 10 years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG06C","SMKG06C_cat3_3","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG06C, cchs2005_p::SMKEG06C, [SMKG06C]","","cat","3","3","11+ years","11 or more years","years","3","11 or more years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG06C","SMKG06C_cat3_NAa","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG06C, cchs2005_p::SMKEG06C, [SMKG06C]","","cat","NA::a","3","Not applicable","not applicable","years","6","not applicable","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG06C","SMKG06C_cat3_NAb","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG06C, cchs2005_p::SMKEG06C, [SMKG06C]","","cat","NA::b","3","Missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG06C","SMKG06C_cat3_NAb","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG06C, cchs2005_p::SMKEG06C, [SMKG06C]","","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG06C","SMKG06C_cat3_1","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","cchs2003_m::SMKC_06C, cchs2005_m::SMKE_06C, [SMK_06C]","","cat","1","3","3 to 5 years","3 to 5 years","years","[3,6)","3 to 5 years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG06C","SMKG06C_cat3_2","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","cchs2003_m::SMKC_06C, cchs2005_m::SMKE_06C, [SMK_06C]","","cat","2","3","6 to 10 years","6 to 10 years","years","[6,11)","6 to 10 years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG06C","SMKG06C_cat3_3","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","cchs2003_m::SMKC_06C, cchs2005_m::SMKE_06C, [SMK_06C]","","cat","3","3","11+ years","11 or more years","years","[11,82]","11 or more years","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG06C","SMKG06C_cat3_NAa","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","cchs2003_m::SMKC_06C, cchs2005_m::SMKE_06C, [SMK_06C]","","cat","NA::a","3","Not applicable","not applicable","years","996","not applicable","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG06C","SMKG06C_cat3_NAb","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","cchs2003_m::SMKC_06C, cchs2005_m::SMKE_06C, [SMK_06C]","","cat","NA::b","3","Missing","missing","years","[997,999]","don't know (997); refusal (998); not stated (999)","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG06C","SMKG06C_cat3_NAb","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m","cchs2003_m::SMKC_06C, cchs2005_m::SMKE_06C, [SMK_06C]","","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr occ)","Years since stopped smoking daily - never daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_1","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","4","3","3 to 5 years","3 to 5 years","years","1","3 to 5 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C","SMKG09C_cat3_2","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","8","3","6 to 10 years","6 to 10 years","years","2","6 to 10 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C","SMKG09C_cat3_3","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","12","3","11+ years","11 or more years","years","3","11 or more years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C","SMKG09C_cat3_NAa","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","6","not applicable","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C","SMKG09C_cat3_NAb","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","NA::b","3","Missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","Don't know (7) and refusal (8) not included in CCHS 2015-2016 and CCHS 2017-2018","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C","SMKG09C_cat3_NAb","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C","N/A","cat","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","Func::calculate_SMK_09A_cont","N/A","N/A","N/A","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_1","cat","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","1","3","3 to 5 years","converted years - 3 to 5 years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_2","cat","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","2","3","6 to 10 years","converted years - 6 to 10 years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_3","cat","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","3","3","11+ years","converted years - 11 or more years","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_NAa","cat","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_NAb","cat","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","NA::b","3","Missing","missing","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_1","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","cchs2015_2016_m::SMK_090, cchs2017_2018_m::SMK_090, cchs2019_2020_m::SMK_090, cchs2021_m::SMK_090, cchs2003_m::SMKC_09C, cchs2005_m::SMKE_09C, [SMK_09C]","ICES altered","cat","1","3","3 to 5 years","3 to 5 years","years","[3,6)","3 to 5 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_2","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","cchs2015_2016_m::SMK_090, cchs2017_2018_m::SMK_090, cchs2019_2020_m::SMK_090, cchs2021_m::SMK_090, cchs2003_m::SMKC_09C, cchs2005_m::SMKE_09C, [SMK_09C]","ICES altered","cat","2","3","6 to 10 years","6 to 10 years","years","[6,11)","6 to 10 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_3","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","cchs2015_2016_m::SMK_090, cchs2017_2018_m::SMK_090, cchs2019_2020_m::SMK_090, cchs2021_m::SMK_090, cchs2003_m::SMKC_09C, cchs2005_m::SMKE_09C, [SMK_09C]","ICES altered","cat","3","3","11+ years","11 or more years","years","[11,82]","11 or more years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_NAa","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","cchs2015_2016_m::SMK_090, cchs2017_2018_m::SMK_090, cchs2019_2020_m::SMK_090, cchs2021_m::SMK_090, cchs2003_m::SMKC_09C, cchs2005_m::SMKE_09C, [SMK_09C]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","996","not applicable","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_NAb","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","cchs2015_2016_m::SMK_090, cchs2017_2018_m::SMK_090, cchs2019_2020_m::SMK_090, cchs2021_m::SMK_090, cchs2003_m::SMKC_09C, cchs2005_m::SMKE_09C, [SMK_09C]","ICES altered","cat","NA::b","3","Missing","missing","years","[997,999]","don't know (997); refusal (998); not stated (999)","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C","SMKG09C_cat3_NAb","cat","cchs2009_2010_m, cchs2011_2012_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m","cchs2015_2016_m::SMK_090, cchs2017_2018_m::SMK_090, cchs2019_2020_m::SMK_090, cchs2021_m::SMK_090, cchs2003_m::SMKC_09C, cchs2005_m::SMKE_09C, [SMK_09C]","ICES altered","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
"SMKG09C_cont","SMKG09C_cat3_1","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","4","3","3 to 5 years","3 to 5 years","years","1","3 to 5 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C_cont","SMKG09C_cat3_2","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","8","3","6 to 10 years","6 to 10 years","years","2","6 to 10 years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C_cont","SMKG09C_cat3_3","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","12","3","11+ years","11 or more years","years","3","11 or more years","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C_cont","SMKG09C_cat3_NAa","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","NA::a","3","Not applicable","not applicable","years","6","not applicable","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C_cont","SMKG09C_cat3_NAb","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","NA::b","3","Missing","missing","years","[7,9]","don't know (7); refusal (8); not stated (9)","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","Don't know (7) and refusal (8) not included in CCHS 2015-2016 and CCHS 2017-2018","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C_cont","SMKG09C_cat3_NAb","cat","cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2021_p, cchs2023_p","cchs2003_p::SMKCG09C, cchs2005_p::SMKEG09C, cchs2015_2016_p::SMKG090, cchs2017_2018_p::SMKG090, [SMKG09C]","ICES altered","cat","NA::b","3","Missing","missing","years","else","else","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master. Extended PUMF to 2019-2023 (2021_p, 2023_p need DDI confirmation).",""
"SMKG09C_cont","N/A","cat","cchs2022_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m","DerivedVar::[SPU_25]","ICES altered","cat","Func::calculate_SMK_09A_cont","N/A","N/A","N/A","years","N/A","N/A","Yrs quit (fmr daily)","Years since stopped smoking daily - former daily","","3.0.0-alpha","2026-01-04","active","Restored from inst/extdata. Has both PUMF and Master.",""
